School Year,School ID,Total,# Bilingual,% Bilingual,# SpED,% SpED,# Free/Reduced Lunch,% Free/Reduced Lunch
2016,609919,511,1,0.0020,42,0.0822,417,0.8160
2016,610263,740,1,0.0014,64,0.0865,703,0.9500
2016,610228,290,193,0.6655,33,0.1138,264,0.9103
2016,609964,656,375,0.5716,82,0.1250,584,0.8902
2016,610026,669,118,0.1764,153,0.2287,429,0.6413
2016,610207,292,,,31,0.1062,212,0.7260
2016,609694,905,56,0.0619,78,0.0862,843,0.9315
2016,609971,425,,,64,0.1506,373,0.8776
2016,609975,466,9,0.0193,47,0.1009,449,0.9635
2016,609782,570,35,0.0614,58,0.1018,137,0.2404
2016,610126,549,15,0.0273,63,0.1148,419,0.7632
2016,610054,866,271,0.3129,89,0.1028,771,0.8903
2016,609710,613,,,125,0.2039,570,0.9299
2016,610180,474,2,0.0042,82,0.1730,429,0.9051
2016,609723,425,2,0.0047,105,0.2471,380,0.8941
2016,609954,414,,,60,0.1449,408,0.9855
2016,610111,891,321,0.3603,95,0.1066,688,0.7722
2016,610184,620,279,0.4500,84,0.1355,570,0.9194
2016,610269,447,160,0.3579,104,0.2327,400,0.8949
2016,610130,336,3,0.0089,30,0.0893,264,0.7857
2016,609864,416,1,0.0024,63,0.1514,355,0.8534
2016,609937,810,164,0.2025,105,0.1296,317,0.3914
2016,610225,269,,,43,0.1599,237,0.8810
2016,610199,262,6,0.0229,32,0.1221,205,0.7824
2016,609828,409,49,0.1198,45,0.1100,175,0.4279
2016,610159,928,376,0.4052,101,0.1088,834,0.8987
2016,609865,586,242,0.4130,89,0.1519,508,0.8669
2016,610313,687,87,0.1266,91,0.1325,587,0.8544
2016,609950,664,463,0.6973,63,0.0949,603,0.9081
2016,610242,474,135,0.2848,102,0.2152,404,0.8523
2016,609938,1149,477,0.4151,174,0.1514,1085,0.9443
2016,610015,298,147,0.4933,70,0.2349,254,0.8523
2016,609925,371,,,24,0.0647,328,0.8841
2016,610043,424,15,0.0354,49,0.1156,362,0.8538
2016,610218,285,2,0.0070,30,0.1053,229,0.8035
2016,610041,1357,455,0.3353,218,0.1606,1113,0.8202
2016,610019,293,1,0.0034,41,0.1399,243,0.8294
2016,610129,515,236,0.4583,71,0.1379,482,0.9359
2016,610022,744,387,0.5202,174,0.2339,642,0.8629
2016,610000,527,2,0.0038,65,0.1233,486,0.9222
2016,610016,252,,,41,0.1627,109,0.4325
2016,609716,711,170,0.2391,115,0.1617,676,0.9508
2016,609746,1724,9,0.0052,98,0.0568,1173,0.6804
2016,400044,623,5,0.0080,83,0.1332,589,0.9454
2016,400177,208,6,0.0288,14,0.0673,189,0.9087
2016,400163,257,1,0.0039,42,0.1634,237,0.9222
2016,400146,319,1,0.0031,43,0.1348,303,0.9498
2016,400045,311,1,0.0032,31,0.0997,236,0.7588
2016,400047,453,4,0.0088,44,0.0971,415,0.9161
2016,400048,436,8,0.0183,39,0.0894,391,0.8968
2016,400111,495,,,55,0.1111,424,0.8566
2016,400165,242,2,0.0083,44,0.1818,230,0.9504
2016,400046,622,5,0.0080,55,0.0884,575,0.9244
2016,400107,497,52,0.1046,68,0.1368,443,0.8913
2016,400151,353,6,0.0170,36,0.1020,291,0.8244
2016,609719,1289,60,0.0465,189,0.1466,1091,0.8464
2016,610368,511,3,0.0059,131,0.2564,440,0.8611
2016,610033,559,20,0.0358,56,0.1002,212,0.3792
2016,610520,591,47,0.0795,85,0.1438,265,0.4484
2016,609910,1316,590,0.4483,150,0.1140,1232,0.9362
2016,610133,576,9,0.0156,50,0.0868,506,0.8785
2016,610034,388,,,38,0.0979,349,0.8995
2016,610024,674,362,0.5371,72,0.1068,645,0.9570
2016,400049,478,2,0.0042,71,0.1485,425,0.8891
2016,400119,290,,,53,0.1828,278,0.9586
2016,609907,478,1,0.0021,42,0.0879,413,0.8640
2016,610298,290,1,0.0034,10,0.0345,98,0.3379
2016,610036,499,56,0.1122,49,0.0982,482,0.9659
2016,609738,2114,47,0.0222,170,0.0804,1239,0.5861
2016,609807,571,111,0.1944,90,0.1576,503,0.8809
2016,400137,158,,,32,0.2025,147,0.9304
2016,609834,858,425,0.4953,89,0.1037,843,0.9825
2016,610325,836,283,0.3385,88,0.1053,799,0.9557
2016,609809,443,117,0.2641,68,0.1535,343,0.7743
2016,609773,527,43,0.0816,110,0.2087,243,0.4611
2016,610094,833,97,0.1164,78,0.0936,186,0.2233
2016,610117,1230,432,0.3512,123,0.1000,1082,0.8797
2016,609774,576,34,0.0590,48,0.0833,87,0.1510
2016,610524,308,28,0.0909,59,0.1916,251,0.8149
2016,610237,451,1,0.0022,71,0.1574,374,0.8293
2016,610108,416,5,0.0120,51,0.1226,359,0.8630
2016,609818,975,463,0.4749,118,0.1210,859,0.8810
2016,609817,839,379,0.4517,70,0.0834,626,0.7461
2016,610581,135,,,23,0.1704,107,0.7926
2016,610582,155,,,15,0.0968,142,0.9161
2016,610580,199,15,0.0754,35,0.1759,183,0.9196
2016,610566,200,,,36,0.1800,187,0.9350
2016,610567,206,,,48,0.2330,174,0.8447
2016,610369,349,,,68,0.1948,300,0.8596
2016,610197,540,215,0.3981,91,0.1685,432,0.8000
2016,609722,248,2,0.0081,65,0.2621,234,0.9435
2016,609872,332,111,0.3343,41,0.1235,297,0.8946
2016,610128,269,,,22,0.0818,233,0.8662
2016,610017,1198,479,0.3998,100,0.0835,1067,0.8907
2016,610544,948,259,0.2732,93,0.0981,831,0.8766
2016,609756,3050,275,0.0902,303,0.0993,2869,0.9407
2016,609780,793,107,0.1349,72,0.0908,760,0.9584
2016,610081,559,36,0.0644,37,0.0662,279,0.4991
2016,610177,1042,61,0.0585,79,0.0758,282,0.2706
2016,610206,1184,202,0.1706,90,0.0760,969,0.8184
2016,610053,1238,413,0.3336,120,0.0969,1162,0.9386
2016,610152,412,,,49,0.1189,356,0.8641
2016,610539,1052,398,0.3783,128,0.1217,870,0.8270
2016,610355,531,128,0.2411,168,0.3164,469,0.8832
2016,610312,183,,,15,0.0820,150,0.8197
2016,610127,927,256,0.2762,102,0.1100,669,0.7217
2016,610046,1487,493,0.3315,169,0.1137,1383,0.9301
2016,609888,122,,,15,0.1230,105,0.8607
2016,609935,1200,266,0.2217,151,0.1258,1130,0.9417
2016,610362,364,,,50,0.1374,315,0.8654
2016,609928,392,,,45,0.1148,324,0.8265
2016,610055,342,1,0.0029,49,0.1433,326,0.9532
2016,609832,648,67,0.1034,107,0.1651,361,0.5571
2016,610244,524,,,60,0.1145,506,0.9656
2016,610208,412,,,66,0.1602,379,0.9199
2016,609830,586,10,0.0171,65,0.1109,555,0.9471
2016,610011,891,228,0.2559,113,0.1268,621,0.6970
2016,609725,1431,5,0.0035,137,0.0957,1207,0.8435
2016,610257,340,2,0.0059,42,0.1235,336,0.9882
2016,610082,1055,12,0.0114,110,0.1043,214,0.2028
2016,610086,244,,,51,0.2090,228,0.9344
2016,400178,175,1,0.0057,12,0.0686,163,0.9314
2016,610385,272,76,0.2794,68,0.2500,262,0.9632
2016,609806,704,7,0.0099,101,0.1435,639,0.9077
2016,400050,488,175,0.3586,82,0.1680,372,0.7623
2016,609783,289,8,0.0277,84,0.2907,240,0.8304
2016,609960,930,148,0.1591,126,0.1355,667,0.7172
2016,609876,791,411,0.5196,74,0.0936,756,0.9558
2016,609952,597,290,0.4858,49,0.0821,526,0.8811
2016,610231,649,21,0.0324,63,0.0971,517,0.7966
2016,609692,1363,1,0.0007,112,0.0822,1223,0.8973
2016,610284,587,340,0.5792,79,0.1346,508,0.8654
2016,609792,1040,377,0.3625,115,0.1106,902,0.8673
2016,609730,1365,194,0.1421,188,0.1377,1130,0.8278
2016,609793,567,7,0.0123,68,0.1199,559,0.9859
2016,609961,395,30,0.0759,34,0.0861,342,0.8658
2016,400157,413,17,0.0412,98,0.2373,389,0.9419
2016,400156,450,1,0.0022,77,0.1711,420,0.9333
2016,400097,1130,78,0.0690,153,0.1354,989,0.8752
2016,400118,618,9,0.0146,127,0.2055,587,0.9498
2016,400052,1067,4,0.0037,157,0.1471,917,0.8594
2016,400053,664,66,0.0994,109,0.1642,605,0.9111
2016,400117,769,4,0.0052,151,0.1964,655,0.8518
2016,400169,683,103,0.1508,91,0.1332,601,0.8799
2016,400106,860,7,0.0081,158,0.1837,800,0.9302
2016,400098,885,36,0.0407,102,0.1153,765,0.8644
2016,400051,626,47,0.0751,76,0.1214,561,0.8962
2016,400054,941,97,0.1031,102,0.1084,855,0.9086
2016,400055,617,53,0.0859,103,0.1669,503,0.8152
2016,400056,558,28,0.0502,105,0.1882,505,0.9050
2016,400170,245,21,0.0857,34,0.1388,208,0.8490
2016,400057,903,49,0.0543,115,0.1274,774,0.8571
2016,609810,1108,288,0.2599,132,0.1191,744,0.6715
2016,400058,397,1,0.0025,66,0.1662,381,0.9597
2016,400059,409,,,62,0.1516,392,0.9584
2016,610354,338,153,0.4527,68,0.2012,270,0.7988
2016,609691,978,209,0.2137,169,0.1728,932,0.9530
2016,609749,1056,13,0.0123,63,0.0597,449,0.4252
2016,609744,243,107,0.4403,243,1.0000,211,0.8683
2016,610051,572,132,0.2308,70,0.1224,547,0.9563
2016,610099,401,34,0.0848,56,0.1397,86,0.2145
2016,610529,717,22,0.0307,78,0.1088,350,0.4881
2016,610201,841,89,0.1058,95,0.1130,412,0.4899
2016,610300,390,5,0.0128,59,0.1513,330,0.8462
2016,609997,238,3,0.0126,24,0.1008,194,0.8151
2016,610569,248,9,0.0363,54,0.2177,182,0.7339
2016,610570,491,25,0.0509,73,0.1487,452,0.9206
2016,610571,488,12,0.0246,96,0.1967,455,0.9324
2016,610105,709,61,0.0860,76,0.1072,185,0.2609
2016,610329,576,190,0.3299,68,0.1181,518,0.8993
2016,610389,405,15,0.0370,106,0.2617,383,0.9457
2016,609811,299,47,0.1572,80,0.2676,262,0.8763
2016,610367,683,6,0.0088,117,0.1713,605,0.8858
2016,610059,683,26,0.0381,60,0.0878,160,0.2343
2016,610021,458,62,0.1354,55,0.1201,405,0.8843
2016,610115,394,,,40,0.1015,339,0.8604
2016,610116,275,,,36,0.1309,243,0.8836
2016,610557,226,11,0.0487,23,0.1018,191,0.8451
2016,610568,215,22,0.1023,33,0.1535,197,0.9163
2016,400173,284,26,0.0915,24,0.0845,269,0.9472
2016,609988,646,296,0.4582,72,0.1115,550,0.8514
2016,610003,421,1,0.0024,65,0.1544,356,0.8456
2016,609676,761,6,0.0079,165,0.2168,734,0.9645
2016,610146,261,,,28,0.1073,228,0.8736
2016,609707,204,,,63,0.3088,202,0.9902
2016,610386,130,13,0.1000,27,0.2077,125,0.9615
2016,609762,720,1,0.0014,136,0.1889,676,0.9389
2016,609791,494,1,0.0020,57,0.1154,458,0.9271
2016,400062,420,1,0.0024,88,0.2095,398,0.9476
2016,400061,546,3,0.0055,96,0.1758,509,0.9322
2016,400066,534,4,0.0075,106,0.1985,490,0.9176
2016,400064,394,8,0.0203,62,0.1574,357,0.9061
2016,610145,848,321,0.3785,171,0.2017,677,0.7983
2016,609867,548,342,0.6241,89,0.1624,524,0.9562
2016,610147,765,251,0.3281,105,0.1373,577,0.7542
2016,609777,296,93,0.3142,46,0.1554,258,0.8716
2016,610090,529,7,0.0132,32,0.0605,318,0.6011
2016,609981,337,123,0.3650,93,0.2760,314,0.9318
2016,610304,520,13,0.0250,41,0.0788,497,0.9558
2016,610013,393,162,0.4122,112,0.2850,350,0.8906
2016,400068,497,,,49,0.0986,457,0.9195
2016,400069,440,1,0.0023,49,0.1114,374,0.8500
2016,610135,1002,102,0.1018,110,0.1098,756,0.7545
2016,400070,170,4,0.0235,22,0.1294,156,0.9176
2016,400109,190,,,10,0.0526,175,0.9211
2016,400071,493,6,0.0122,49,0.0994,340,0.6897
2016,610138,931,175,0.1880,79,0.0849,671,0.7207
2016,609842,1092,600,0.5495,84,0.0769,1036,0.9487
2016,609902,460,,,46,0.1000,428,0.9304
2016,610141,563,49,0.0870,66,0.1172,248,0.4405
2016,609769,132,38,0.2879,132,1.0000,124,0.9394
2016,609903,1501,721,0.4803,156,0.1039,1062,0.7075
2016,610291,872,260,0.2982,117,0.1342,771,0.8842
2016,610239,609,317,0.5205,59,0.0969,609,1.0000
2016,610102,498,,,65,0.1305,411,0.8253
2016,610561,497,2,0.0040,21,0.0423,429,0.8632
2016,610234,555,206,0.3712,176,0.3171,453,0.8162
2016,609695,1141,125,0.1096,142,0.1245,1022,0.8957
2016,610350,463,1,0.0022,25,0.0540,383,0.8272
2016,609929,419,128,0.3055,60,0.1432,404,0.9642
2016,609979,1453,342,0.2354,87,0.0599,1219,0.8390
2016,609956,470,178,0.3787,61,0.1298,388,0.8255
2016,610391,1254,10,0.0080,68,0.0542,838,0.6683
2016,610252,364,4,0.0110,102,0.2802,348,0.9560
2016,609759,766,84,0.1097,181,0.2363,729,0.9517
2016,610029,253,114,0.4506,70,0.2767,219,0.8656
2016,609733,563,178,0.3162,136,0.2416,511,0.9076
2016,610091,323,1,0.0031,34,0.1053,266,0.8235
2016,610282,421,14,0.0333,89,0.2114,362,0.8599
2016,609826,594,137,0.2306,98,0.1650,585,0.9848
2016,610056,389,,,62,0.1594,376,0.9666
2016,400096,816,194,0.2377,85,0.1042,669,0.8199
2016,610027,368,,,63,0.1712,306,0.8315
2016,610250,364,136,0.3736,69,0.1896,283,0.7775
2016,609995,592,146,0.2466,80,0.1351,356,0.6014
2016,609853,469,202,0.4307,93,0.1983,409,0.8721
2016,610558,831,32,0.0385,129,0.1552,736,0.8857
2016,610155,589,108,0.1834,59,0.1002,184,0.3124
2016,609805,416,,,49,0.1178,376,0.9038
2016,609968,767,299,0.3898,96,0.1252,665,0.8670
2016,610157,1751,592,0.3381,132,0.0754,1628,0.9298
2016,609750,74,1,0.0135,10,0.1351,74,1.0000
2016,610521,279,7,0.0251,29,0.1039,255,0.9140
2016,610534,478,,,25,0.0523,82,0.1715
2016,610226,1067,445,0.4171,90,0.0843,940,0.8810
2016,609990,868,63,0.0726,50,0.0576,257,0.2961
2016,610530,491,2,0.0041,90,0.1833,400,0.8147
2016,610547,582,3,0.0052,53,0.0911,501,0.8608
2016,609745,222,33,0.1486,222,1.0000,198,0.8919
2016,610183,779,2,0.0026,109,0.1399,710,0.9114
2016,610357,173,37,0.2139,31,0.1792,168,0.9711
2016,610548,450,51,0.1133,26,0.0578,183,0.4067
2016,609880,282,1,0.0035,14,0.0496,37,0.1312
2016,609933,381,111,0.2913,64,0.1680,338,0.8871
2016,609976,1006,419,0.4165,117,0.1163,809,0.8042
2016,609724,1576,369,0.2341,169,0.1072,1384,0.8782
2016,610191,625,86,0.1376,54,0.0864,328,0.5248
2016,610405,418,17,0.0407,43,0.1029,237,0.5670
2016,610249,444,156,0.3514,58,0.1306,386,0.8694
2016,610396,1012,327,0.3231,104,0.1028,921,0.9101
2016,610506,272,,,53,0.1949,230,0.8456
2016,609921,298,193,0.6477,55,0.1846,262,0.8792
2016,400116,279,1,0.0036,38,0.1362,230,0.8244
2016,609991,620,5,0.0081,79,0.1274,527,0.8500
2016,609728,1182,304,0.2572,232,0.1963,1094,0.9255
2016,610178,226,,,38,0.1681,192,0.8496
2016,609794,278,2,0.0072,14,0.0504,43,0.1547
2016,609987,245,8,0.0327,61,0.2490,226,0.9224
2016,609851,388,,,54,0.1392,347,0.8943
2016,609896,351,15,0.0427,22,0.0627,120,0.3419
2016,610002,258,,,32,0.1240,206,0.7984
2016,610295,308,,,38,0.1234,273,0.8864
2016,610220,643,51,0.0793,54,0.0840,271,0.4215
2016,609715,2248,474,0.2109,315,0.1401,2125,0.9453
2016,610321,56,11,0.1964,13,0.2321,55,0.9821
2016,609895,275,,,41,0.1491,198,0.7200
2016,400078,322,,,34,0.1056,266,0.8261
2016,400075,565,1,0.0018,26,0.0460,425,0.7522
2016,400076,355,2,0.0056,21,0.0592,253,0.7127
2016,400077,641,2,0.0031,105,0.1638,539,0.8409
2016,400112,576,247,0.4288,39,0.0677,540,0.9375
2016,400120,574,220,0.3833,57,0.0993,524,0.9129
2016,400081,287,121,0.4216,21,0.0732,264,0.9199
2016,400153,566,302,0.5336,58,0.1025,527,0.9311
2016,400082,568,223,0.3926,75,0.1320,524,0.9225
2016,400114,282,140,0.4965,54,0.1915,250,0.8865
2016,400085,648,117,0.1806,83,0.1281,617,0.9522
2016,400083,414,194,0.4686,43,0.1039,383,0.9251
2016,400089,575,308,0.5357,43,0.0748,527,0.9165
2016,400080,640,262,0.4094,51,0.0797,563,0.8797
2016,400121,764,299,0.3914,95,0.1243,699,0.9149
2016,400084,288,162,0.5625,37,0.1285,268,0.9306
2016,400101,564,252,0.4468,45,0.0798,518,0.9184
2016,400149,677,145,0.2142,78,0.1152,640,0.9453
2016,400079,638,193,0.3025,51,0.0799,581,0.9107
2016,610394,311,27,0.0868,86,0.2765,296,0.9518
2016,400105,420,,,78,0.1857,351,0.8357
2016,400086,443,1,0.0023,86,0.1941,363,0.8194
2016,400102,342,,,78,0.2281,295,0.8626
2016,610504,183,58,0.3169,58,0.3169,85,0.4645
2016,609944,351,80,0.2279,40,0.1140,210,0.5983
2016,610518,195,3,0.0154,38,0.1949,189,0.9692
2016,610363,1624,179,0.1102,143,0.0881,1016,0.6256
2016,610095,565,34,0.0602,78,0.1381,367,0.6496
2016,609680,887,5,0.0056,54,0.0609,279,0.3145
2016,609955,345,1,0.0029,44,0.1275,311,0.9014
2016,609855,379,190,0.5013,219,0.5778,346,0.9129
2016,610179,1007,202,0.2006,87,0.0864,766,0.7607
2016,610121,518,45,0.0869,83,0.1602,457,0.8822
2016,609740,461,55,0.1193,117,0.2538,440,0.9544
2016,610032,365,,,50,0.1370,328,0.8986
2016,609727,643,5,0.0078,123,0.1913,597,0.9285
2016,609978,362,,,47,0.1298,311,0.8591
2016,610100,628,214,0.3408,64,0.1019,554,0.8822
2016,610542,772,344,0.4456,78,0.1010,620,0.8031
2016,609755,2157,32,0.0148,147,0.0682,932,0.4321
2016,610230,475,39,0.0821,59,0.1242,106,0.2232
2016,610251,367,2,0.0054,69,0.1880,331,0.9019
2016,610101,865,116,0.1341,72,0.0832,185,0.2139
2016,610109,260,3,0.0115,24,0.0923,161,0.6192
2016,610143,277,1,0.0036,42,0.1516,266,0.9603
2016,609945,746,281,0.3767,96,0.1287,636,0.8525
2016,610364,209,3,0.0144,29,0.1388,173,0.8278
2016,609884,823,214,0.2600,106,0.1288,499,0.6063
2016,609967,457,179,0.3917,96,0.2101,449,0.9825
2016,609994,1099,494,0.4495,143,0.1301,1006,0.9154
2016,609812,271,,,70,0.2583,235,0.8672
2016,610136,368,53,0.1440,44,0.1196,171,0.4647
2016,610142,733,96,0.1310,81,0.1105,386,0.5266
2016,610153,402,3,0.0075,96,0.2388,342,0.8507
2016,610167,796,334,0.4196,77,0.0967,726,0.9121
2016,609734,3212,233,0.0725,384,0.1196,1873,0.5831
2016,609698,856,82,0.0958,199,0.2325,771,0.9007
2016,610104,640,68,0.1063,76,0.1188,244,0.3813
2016,609678,1670,24,0.0144,132,0.0790,729,0.4365
2016,610193,494,56,0.1134,101,0.2045,478,0.9676
2016,609949,1262,342,0.2710,166,0.1315,1080,0.8558
2016,610097,962,489,0.5083,98,0.1019,929,0.9657
2016,610123,379,24,0.0633,100,0.2639,336,0.8865
2016,609711,253,2,0.0079,65,0.2569,248,0.9802
2016,610172,321,1,0.0031,25,0.0779,290,0.9034
2016,609844,426,,,42,0.0986,416,0.9765
2016,610308,101,36,0.3564,89,0.8812,81,0.8020
2016,610574,91,1,0.0110,5,0.0549,86,0.9451
2016,610088,781,340,0.4353,95,0.1216,705,0.9027
2016,609977,211,1,0.0047,19,0.0900,176,0.8341
2016,610392,329,53,0.1611,47,0.1429,313,0.9514
2016,400123,221,,,28,0.1267,207,0.9367
2016,400133,400,4,0.0100,71,0.1775,352,0.8800
2016,400124,187,,,40,0.2139,181,0.9679
2016,400125,195,33,0.1692,41,0.2103,181,0.9282
2016,400126,152,13,0.0855,38,0.2500,147,0.9671
2016,400127,144,1,0.0069,22,0.1528,123,0.8542
2016,400128,200,,,51,0.2550,183,0.9150
2016,400129,151,,,17,0.1126,134,0.8874
2016,400150,201,,,32,0.1592,180,0.8955
2016,400130,161,1,0.0062,42,0.2609,154,0.9565
2016,400131,184,18,0.0978,40,0.2174,171,0.9293
2016,400134,210,13,0.0619,47,0.2238,189,0.9000
2016,400135,215,35,0.1628,53,0.2465,201,0.9349
2016,400136,158,1,0.0063,18,0.1139,135,0.8544
2016,400139,333,2,0.0060,72,0.2162,317,0.9520
2016,400141,210,7,0.0333,27,0.1286,177,0.8429
2016,400143,175,2,0.0114,35,0.2000,149,0.8514
2016,400144,112,,,24,0.2143,104,0.9286
2016,400145,260,,,56,0.2154,251,0.9654
2016,400087,347,,,80,0.2305,314,0.9049
2015,610229,725,47,0.0648,73,0.1007,386,0.5324
2015,610038,824,61,0.0740,54,0.0655,119,0.1444
2015,400009,391,108,0.2762,47,0.1202,306,0.7826
2015,610281,575,22,0.0383,64,0.1113,552,0.9600
2015,610185,1275,474,0.3718,177,0.1388,1208,0.9475
2015,609993,498,176,0.3534,47,0.0944,491,0.9859
2015,610513,373,9,0.0241,39,0.1046,327,0.8767
2015,610334,488,7,0.0143,121,0.2480,479,0.9816
2015,400011,581,0,0.0000,39,0.0671,545,0.9380
2015,610212,269,44,0.1636,33,0.1227,262,0.9740
2015,609720,4071,16,0.0039,186,0.0457,2384,0.5856
2015,610342,604,107,0.1772,57,0.0944,546,0.9040
2015,610524,274,18,0.0657,66,0.2409,219,0.7993
2015,610209,1004,551,0.5488,108,0.1076,959,0.9552
2015,609808,617,2,0.0032,57,0.0924,600,0.9724
2015,609799,1028,35,0.0340,119,0.1158,197,0.1916
2015,609947,486,79,0.1626,44,0.0905,460,0.9465
2015,609963,419,18,0.0430,52,0.1241,120,0.2864
2015,610098,852,320,0.3756,94,0.1103,817,0.9589
2015,609788,307,0,0.0000,39,0.1270,256,0.8339
2015,400012,325,3,0.0092,69,0.2123,314,0.9662
2015,610131,145,38,0.2621,19,0.1310,145,1.0000
2015,610316,247,0,0.0000,22,0.0891,186,0.7530
2015,610339,558,2,0.0036,74,0.1326,547,0.9803
2015,609837,609,2,0.0033,49,0.0805,530,0.8703
2015,610060,566,51,0.0901,33,0.0583,242,0.4276
2015,609869,409,3,0.0073,45,0.1100,408,0.9976
2015,610084,245,2,0.0082,13,0.0531,52,0.2122
2015,400010,448,17,0.0379,94,0.2098,438,0.9777
2015,609951,550,0,0.0000,49,0.0891,455,0.8273
2015,610171,708,170,0.2401,64,0.0904,697,0.9845
2015,610037,495,55,0.1111,89,0.1798,491,0.9919
2015,609887,644,4,0.0062,76,0.1180,579,0.8991
2015,609836,799,134,0.1677,89,0.1114,448,0.5607
2015,610268,362,1,0.0028,38,0.1050,358,0.9890
2015,609941,501,8,0.0160,58,0.1158,492,0.9820
2015,610287,456,27,0.0592,75,0.1645,407,0.8925
2015,400060,456,164,0.3596,38,0.0833,349,0.7654
2015,400013,508,122,0.2402,103,0.2028,482,0.9488
2015,400017,578,114,0.1972,65,0.1125,568,0.9827
2015,400015,77,15,0.1948,21,0.2727,77,1.0000
2015,609820,518,17,0.0328,75,0.1448,111,0.2143
2015,400018,150,1,0.0067,37,0.2467,148,0.9867
2015,610501,165,1,0.0061,40,0.2424,159,0.9636
2015,609786,352,1,0.0028,37,0.1051,339,0.9631
2015,610563,550,87,0.1582,48,0.0873,543,0.9873
2015,610555,301,0,0.0000,48,0.1595,289,0.9601
2015,609871,327,82,0.2508,126,0.3853,189,0.5780
2015,609922,600,363,0.6050,69,0.1150,577,0.9617
2015,609764,1676,238,0.1420,247,0.1474,1619,0.9660
2015,610290,483,0,0.0000,74,0.1532,445,0.9213
2015,610076,498,150,0.3012,61,0.1225,485,0.9739
2015,400072,305,0,0.0000,31,0.1016,288,0.9443
2015,400074,268,0,0.0000,28,0.1045,260,0.9701
2015,400073,145,0,0.0000,28,0.1931,142,0.9793
2015,610175,344,14,0.0407,41,0.1192,302,0.8779
2015,610087,195,93,0.4769,172,0.8821,153,0.7846
2015,610323,382,21,0.0550,90,0.2356,373,0.9764
2015,609969,376,24,0.0638,70,0.1862,303,0.8059
2015,610106,531,100,0.1883,78,0.1469,528,0.9944
2015,610317,526,183,0.3479,49,0.0932,519,0.9867
2015,400019,472,0,0.0000,49,0.1038,414,0.8771
2015,610381,487,7,0.0144,66,0.1355,465,0.9548
2015,609821,572,8,0.0140,67,0.1171,550,0.9615
2015,609827,600,3,0.0050,71,0.1183,528,0.8800
2015,610353,807,445,0.5514,102,0.1264,780,0.9665
2015,610572,27,0,0.0000,8,0.2963,27,1.0000
2015,610573,21,0,0.0000,7,0.3333,21,1.0000
2015,609729,2302,398,0.1729,408,0.1772,2156,0.9366
2015,610039,654,210,0.3211,87,0.1330,619,0.9465
2015,610238,367,2,0.0054,81,0.2207,366,0.9973
2015,609839,499,3,0.0060,75,0.1503,450,0.9018
2015,610345,347,5,0.0144,61,0.1758,336,0.9683
2015,400020,468,1,0.0021,68,0.1453,460,0.9829
2015,400021,516,0,0.0000,60,0.1163,500,0.9690
2015,400115,956,159,0.1663,154,0.1611,873,0.9132
2015,610148,959,476,0.4964,103,0.1074,949,0.9896
2015,609679,1476,59,0.0400,148,0.1003,1404,0.9512
2015,610005,308,0,0.0000,32,0.1039,304,0.9870
2015,609966,497,235,0.4728,90,0.1811,491,0.9879
2015,609879,1059,222,0.2096,145,0.1369,1025,0.9679
2015,610366,250,0,0.0000,29,0.1160,223,0.8920
2015,610030,362,1,0.0028,35,0.0967,333,0.9199
2015,609996,545,117,0.2147,60,0.1101,527,0.9670
2015,609833,300,0,0.0000,41,0.1367,264,0.8800
2015,609732,1709,244,0.1428,265,0.1551,1599,0.9356
2015,609875,568,224,0.3944,83,0.1461,536,0.9437
2015,609986,338,4,0.0118,41,0.1213,329,0.9734
2015,609813,258,0,0.0000,28,0.1085,257,0.9961
2015,609883,619,1,0.0016,96,0.1551,612,0.9887
2015,610194,312,0,0.0000,34,0.1090,297,0.9519
2015,609897,516,1,0.0019,76,0.1473,508,0.9845
2015,610248,612,164,0.2680,81,0.1324,482,0.7876
2015,610340,526,30,0.0570,94,0.1787,446,0.8479
2015,400161,173,1,0.0058,23,0.1329,157,0.9075
2015,400147,374,0,0.0000,31,0.0829,343,0.9171
2015,609753,690,3,0.0043,127,0.1841,354,0.5130
2015,400022,577,6,0.0104,48,0.0832,296,0.5130
2015,400023,402,1,0.0025,40,0.0995,382,0.9502
2015,400024,634,23,0.0363,66,0.1041,608,0.9590
2015,400025,675,113,0.1674,92,0.1363,563,0.8341
2015,400113,295,14,0.0475,64,0.2169,253,0.8576
2015,400027,536,69,0.1287,47,0.0877,335,0.6250
2015,400108,237,1,0.0042,47,0.1983,225,0.9494
2015,400092,343,4,0.0117,45,0.1312,334,0.9738
2015,400033,1266,1,0.0008,188,0.1485,1129,0.8918
2015,400026,578,1,0.0017,52,0.0900,479,0.8287
2015,400034,860,67,0.0779,174,0.2023,705,0.8198
2015,400028,405,115,0.2840,50,0.1235,399,0.9852
2015,400032,479,0,0.0000,64,0.1336,447,0.9332
2015,400029,432,0,0.0000,39,0.0903,423,0.9792
2015,400030,501,190,0.3792,73,0.1457,480,0.9581
2015,400031,731,3,0.0041,62,0.0848,608,0.8317
2015,400035,606,72,0.1188,61,0.1007,564,0.9307
2015,609754,395,8,0.0203,40,0.1013,375,0.9494
2015,400091,377,10,0.0265,75,0.1989,351,0.9310
2015,400036,682,26,0.0381,82,0.1202,497,0.7287
2015,609674,953,10,0.0105,257,0.2697,910,0.9549
2015,609899,711,32,0.0450,94,0.1322,137,0.1927
2015,609705,333,1,0.0030,67,0.2012,325,0.9760
